/A0 (Design_Point=1) X,/A0 (Design_Point=1) Y,/A1 (Design_Point=1) X,/A1 (Design_Point=1) Y,/Data_In_1 (Design_Point=1) X,/Data_In_1 (Design_Point=1) Y,/Data_In_2 (Design_Point=1) X,/Data_In_2 (Design_Point=1) Y,/Data_In_3 (Design_Point=1) X,/Data_In_3 (Design_Point=1) Y,/Data_In_4 (Design_Point=1) X,/Data_In_4 (Design_Point=1) Y,/EN (Design_Point=1) X,/EN (Design_Point=1) Y,/SAE (Design_Point=1) X,/SAE (Design_Point=1) Y,/WE (Design_Point=1) X,/WE (Design_Point=1) Y,/OA_Charge (Design_Point=1) X,/OA_Charge (Design_Point=1) Y,/IA_AnalogR1 (Design_Point=1) X,/IA_AnalogR1 (Design_Point=1) Y,/IA_AnalogR2 (Design_Point=1) X,/IA_AnalogR2 (Design_Point=1) Y,/IA_AnalogR3 (Design_Point=1) X,/IA_AnalogR3 (Design_Point=1) Y,/IA_AnalogR4 (Design_Point=1) X,/IA_AnalogR4 (Design_Point=1) Y,/Read_Out_1 (Design_Point=1) X,/Read_Out_1 (Design_Point=1) Y,/Read_Out_2 (Design_Point=1) X,/Read_Out_2 (Design_Point=1) Y,/Read_Out_3 (Design_Point=1) X,/Read_Out_3 (Design_Point=1) Y,/Read_Out_4 (Design_Point=1) X,/Read_Out_4 (Design_Point=1) Y
2.000917267646881e-07,0.09100561476056081,2.000917267646881e-07,0.09100562408382591,2.000917267646881e-07,0.09100559458241109,2.000917267646881e-07,0.09100559439992292,2.000917267646881e-07,0.09100559437477752,2.000917267646881e-07,0.09100559437088976,2.000917267646881e-07,0.09100563312171903,2.000917267646881e-07,-8.207271217859727e-09,2.000917267646881e-07,0.09100564320910379,2.000917267646881e-07,0.4027798342835193,2.000917267646881e-07,1.00899410518526,2.000917267646881e-07,1.008994106551198,2.000917267646881e-07,1.008994104083873,2.000917267646881e-07,1.008994104569033,2.000917267646881e-07,1.09921927260903,2.000917267646881e-07,1.099204114483355,2.000917267646881e-07,1.09936553161585,2.000917267646881e-07,1.100875646308803
2.000958633823441e-07,0.04550281829313472,2.000958633823441e-07,0.04550282672545061,2.000958633823441e-07,0.0455027994119859,2.000958633823441e-07,0.04550279926264428,2.000958633823441e-07,0.04550279924172298,2.000958633823441e-07,0.04550279923690417,2.000958633823441e-07,0.04550283388258519,2.000958633823441e-07,-1.048186043914805e-08,2.000958633823441e-07,0.04550284972119963,2.000958633823441e-07,0.4284918156741573,2.000958633823441e-07,1.054496891201609,2.000958633823441e-07,1.054496892478092,2.000958633823441e-07,1.054496889973778,2.000958633823441e-07,1.054496890548299,2.000958633823441e-07,1.09912129441666,2.000958633823441e-07,1.099101945375036,2.000958633823441e-07,1.099269439537958,2.000958633823441e-07,1.100882310515172
2.001e-07,2.410114897521081e-08,2.001e-07,2.978069645770958e-08,2.001e-07,5.271647925514643e-09,2.001e-07,5.088909144522844e-09,2.001e-07,5.087264658204869e-09,2.001e-07,5.083722031766569e-09,2.001e-07,3.689817551726951e-08,2.001e-07,-1.215639599525858e-08,2.001e-07,6.248231924278771e-08,2.001e-07,0.4548339822106729,2.001e-07,1.099999679769115,2.001e-07,1.099999681061066,2.001e-07,1.099999678520619,2.001e-07,1.099999679205773,2.001e-07,1.099021177048006,2.001e-07,1.099000675566228,2.001e-07,1.099171538475435,2.001e-07,1.100890430171361
2.001027383846647e-07,5.706243468481321e-09,2.001027383846647e-07,8.331874935598941e-09,2.001027383846647e-07,8.283263684298477e-10,2.001027383846647e-07,7.429826920154076e-10,2.001027383846647e-07,7.609765344223611e-10,2.001027383846647e-07,7.602397355110541e-10,2.001027383846647e-07,7.292087776905585e-09,2.001027383846647e-07,-1.272410455448885e-08,2.001027383846647e-07,1.388120403224716e-08,2.001027383846647e-07,0.4711637670229039,2.001027383846647e-07,1.099999738407646,2.001027383846647e-07,1.099999739019523,2.001027383846647e-07,1.09999973853308,2.001027383846647e-07,1.099999737548212,2.001027383846647e-07,1.098967177354451,2.001027383846647e-07,1.098942897945866,2.001027383846647e-07,1.099113345611645,2.001027383846647e-07,1.100895848346684
2.001070098144858e-07,3.852388429680041e-09,2.001070098144858e-07,-2.807626976871488e-10,2.001070098144858e-07,5.410379670633778e-10,2.001070098144858e-07,5.190856701441678e-10,2.001070098144858e-07,5.359189022619588e-10,2.001070098144858e-07,5.348434631361922e-10,2.001070098144858e-07,-6.824812296419867e-09,2.001070098144858e-07,-1.360658131387405e-08,2.001070098144858e-07,-2.884861807860614e-08,2.001070098144858e-07,0.4956656873227894,2.001070098144858e-07,1.099999758640515,2.001070098144858e-07,1.099999759427344,2.001070098144858e-07,1.09999975887747,2.001070098144858e-07,1.09999975809179,2.001070098144858e-07,1.098883173217026,2.001070098144858e-07,1.098856510309149,2.001070098144858e-07,1.099027430392873,2.001070098144858e-07,1.100903586837049
2.001108564654935e-07,4.019400267495338e-09,2.001108564654935e-07,1.89284618276568e-09,2.001108564654935e-07,4.150450363008918e-10,2.001108564654935e-07,4.022166525237422e-10,2.001108564654935e-07,4.100812226678639e-10,2.001108564654935e-07,4.090615092533338e-10,2.001108564654935e-07,-2.906022568030214e-09,2.001108564654935e-07,-1.440011991948356e-08,2.001108564654935e-07,-5.054470275300064e-08,2.001108564654935e-07,0.5161377854921552,2.001108564654935e-07,1.099999774203117,2.001108564654935e-07,1.099999775216714,2.001108564654935e-07,1.099999774409247,2.001108564654935e-07,1.09999977378747,2.001108564654935e-07,1.098803522146612,2.001108564654935e-07,1.098776931998144,2.001108564654935e-07,1.098954542500243,2.001108564654935e-07,1.100907392518013
2.001152332791928e-07,3.040120699295472e-09,2.001152332791928e-07,7.930923802567576e-10,2.001152332791928e-07,2.637407684334894e-10,2.001152332791928e-07,2.697193419976701e-10,2.001152332791928e-07,2.723111815267447e-10,2.001152332791928e-07,2.710400809478443e-10,2.001152332791928e-07,-2.146218802623611e-09,2.001152332791928e-07,-1.425562487463676e-08,2.001152332791928e-07,-5.637359302219218e-08,2.001152332791928e-07,0.5378153207974885,2.001152332791928e-07,1.099999790424721,2.001152332791928e-07,1.09999979162891,2.001152332791928e-07,1.09999979082061,2.001152332791928e-07,1.09999979035833,2.001152332791928e-07,1.098744795672098,2.001152332791928e-07,1.098713908578167,2.001152332791928e-07,1.098906597384211,2.001152332791928e-07,1.100939760690175
2.00118877927283e-07,3.169581070610739e-09,2.00118877927283e-07,2.099561040901164e-09,2.00118877927283e-07,2.236037443944473e-10,2.00118877927283e-07,2.385637054887644e-10,2.00118877927283e-07,2.355109696800432e-10,2.00118877927283e-07,2.342867994931381e-10,2.00118877927283e-07,-9.082352782008803e-10,2.00118877927283e-07,-1.26341736552735e-08,2.00118877927283e-07,-2.683744944802115e-08,2.00118877927283e-07,0.5546837211795044,2.00118877927283e-07,1.099999802402097,2.00118877927283e-07,1.099999803705104,2.00118877927283e-07,1.099999802931545,2.00118877927283e-07,1.09999980267822,2.00118877927283e-07,1.098771224389155,2.00118877927283e-07,1.098736743294401,2.00118877927283e-07,1.098934674102348,2.00118877927283e-07,1.101026658411227
2.001220860008082e-07,2.285509674835761e-09,2.001220860008082e-07,1.940485760897701e-09,2.001220860008082e-07,1.116782410912874e-10,2.001220860008082e-07,1.413271377327544e-10,2.001220860008082e-07,1.337100535588535e-10,2.001220860008082e-07,1.325290456270047e-10,2.001220860008082e-07,-6.519115369603877e-10,2.001220860008082e-07,-1.089974332862796e-08,2.001220860008082e-07,-6.986136598311547e-09,2.001220860008082e-07,0.5686893911567248,2.001220860008082e-07,1.099999812688026,2.001220860008082e-07,1.099999814021939,2.001220860008082e-07,1.099999813245061,2.001220860008082e-07,1.099999813175268,2.001220860008082e-07,1.098855416260596,2.001220860008082e-07,1.098820691641809,2.001220860008082e-07,1.099015531342952,2.001220860008082e-07,1.1011509783588
2.001269998593493e-07,2.150628034303587e-09,2.001269998593493e-07,2.160803779630699e-09,2.001269998593493e-07,9.322086230375124e-11,2.001269998593493e-07,1.145573546102762e-10,2.001269998593493e-07,1.075019908565699e-10,2.001269998593493e-07,1.066936470151933e-10,2.001269998593493e-07,-1.583327659976542e-10,2.001269998593493e-07,-8.104133034898489e-09,2.001269998593493e-07,2.087725788913024e-09,2.001269998593493e-07,0.5887033350781711,2.001269998593493e-07,1.099999827049786,2.001269998593493e-07,1.099999828368994,2.001269998593493e-07,1.099999827604082,2.001269998593493e-07,1.099999827883368,2.001269998593493e-07,1.099093035214088,2.001269998593493e-07,1.099058427798745,2.001269998593493e-07,1.099243881381202,2.001269998593493e-07,1.101434568059511
2.001309783925241e-07,1.328305470997023e-09,2.001309783925241e-07,1.82157465922771e-09,2.001309783925241e-07,2.638021654336466e-11,2.001309783925241e-07,3.609038229428448e-11,2.001309783925241e-07,3.139820809428781e-11,2.001309783925241e-07,3.124719199163493e-11,2.001309783925241e-07,-1.356224847675966e-10,2.001309783925241e-07,-5.587818753101443e-09,2.001309783925241e-07,3.14073736942351e-09,2.001309783925241e-07,0.603672500672082,2.001309783925241e-07,1.099999838547295,2.001309783925241e-07,1.09999983980943,2.001309783925241e-07,1.099999839051338,2.001309783925241e-07,1.099999839579588,2.001309783925241e-07,1.099392692213409,2.001309783925241e-07,1.099355449822475,2.001309783925241e-07,1.099533039194881,2.001309783925241e-07,1.10176096595871
2.001363977248834e-07,1.244968244145161e-09,2.001363977248834e-07,1.501047122813938e-09,2.001363977248834e-07,4.701110390513761e-11,2.001363977248834e-07,5.152077970497703e-11,2.001363977248834e-07,4.844146680016093e-11,2.001363977248834e-07,4.892958894999601e-11,2.001363977248834e-07,5.7312939375326e-11,2.001363977248834e-07,-1.775885322656541e-09,2.001363977248834e-07,4.368671446143277e-09,2.001363977248834e-07,0.6224000634251856,2.001363977248834e-07,1.0999998529375,2.001363977248834e-07,1.099999854081296,2.001363977248834e-07,1.099999853348206,2.001363977248834e-07,1.099999854219686,2.001363977248834e-07,1.099973918094733,2.001363977248834e-07,1.099931203191646,2.001363977248834e-07,1.100098490868024,2.001363977248834e-07,1.102369527443815
2.001441769205091e-07,4.44174748636589e-10,2.001441769205091e-07,8.572674995560362e-10,2.001441769205091e-07,-7.39349628261093e-12,2.001441769205091e-07,-4.894994847327995e-12,2.001441769205091e-07,-6.518256194574061e-12,2.001441769205091e-07,-5.683665147985437e-12,2.001441769205091e-07,1.337411001010627e-11,2.001441769205091e-07,4.030925636990985e-09,2.001441769205091e-07,6.206247506245876e-09,2.001441769205091e-07,0.6460410297697661,2.001441769205091e-07,1.099999872806715,2.001441769205091e-07,1.099999873803723,2.001441769205091e-07,1.099999873056656,2.001441769205091e-07,1.099999873982571,2.001441769205091e-07,1.101208959307088,2.001441769205091e-07,1.101155390304464,2.001441769205091e-07,1.101303703205946,2.001441769205091e-07,1.1036214562059
2.001543611451123e-07,4.428848943524155e-10,2.001543611451123e-07,4.0778409573322e-10,2.001543611451123e-07,2.39691712592144e-11,2.001543611451123e-07,2.512843767703127e-11,2.001543611451123e-07,2.453299462994938e-11,2.001543611451123e-07,2.550256526942719e-11,2.001543611451123e-07,1.108172586113596e-10,2.001543611451123e-07,1.176618069065074e-08,2.001543611451123e-07,8.629109247231534e-09,2.001543611451123e-07,0.6718004509579578,2.001543611451123e-07,1.09999989552108,2.001543611451123e-07,1.099999896284661,2.001543611451123e-07,1.099999895585127,2.001543611451123e-07,1.099999895901167,2.001543611451123e-07,1.103588945157627,2.001543611451123e-07,1.103537641291325,2.001543611451123e-07,1.103645353057258,2.001543611451123e-07,1.105999090705387
2.001676106230996e-07,-6.267263842627104e-11,2.001676106230996e-07,2.768990188119334e-11,2.001676106230996e-07,-1.81829748796165e-11,2.001676106230996e-07,-1.720797784413224e-11,2.001676106230996e-07,-1.767781753062882e-11,2.001676106230996e-07,-1.676057610865056e-11,2.001676106230996e-07,2.428761447764951e-11,2.001676106230996e-07,1.967223426825979e-08,2.001676106230996e-07,1.034984342126572e-08,2.001676106230996e-07,0.6977436680164474,2.001676106230996e-07,1.099999921094791,2.001676106230996e-07,1.099999921615357,2.001676106230996e-07,1.099999920997335,2.001676106230996e-07,1.099999920924343,2.001676106230996e-07,1.107745412102142,2.001676106230996e-07,1.107741353377505,2.001676106230996e-07,1.107766045936097,2.001676106230996e-07,1.110073777206861
2.001860772436327e-07,1.696014996000923e-10,2.001860772436327e-07,-3.956039825481527e-11,2.001860772436327e-07,1.984843867771008e-11,2.001860772436327e-07,2.014872405143257e-11,2.001860772436327e-07,1.993672440865448e-11,2.001860772436327e-07,2.047818734314233e-11,2.001860772436327e-07,6.308440380598441e-11,2.001860772436327e-07,2.425355878815986e-08,2.001860772436327e-07,1.046978454801694e-08,2.001860772436327e-07,0.7228316292644951,2.001860772436327e-07,1.099999947434647,2.001860772436327e-07,1.099999947596586,2.001860772436327e-07,1.099999947224517,2.001860772436327e-07,1.099999947047949,2.001860772436327e-07,1.11444212013545,2.001860772436327e-07,1.114547653626171,2.001860772436327e-07,1.114412902712292,2.001860772436327e-07,1.116432170506534
2.002027334245163e-07,-1.441274851689222e-10,2.002027334245163e-07,-1.000428173496646e-10,2.002027334245163e-07,-1.849428245498655e-11,2.002027334245163e-07,-1.82159616709887e-11,2.002027334245163e-07,-1.8522954914481e-11,2.002027334245163e-07,-1.786211963091302e-11,2.002027334245163e-07,-6.343315093618781e-11,2.002027334245163e-07,2.239973389374675e-08,2.002027334245163e-07,8.688397372303067e-09,2.002027334245163e-07,0.7373173202674438,2.002027334245163e-07,1.099999964525862,2.002027334245163e-07,1.099999964455304,2.002027334245163e-07,1.099999964241987,2.002027334245163e-07,1.099999963971398,2.002027334245163e-07,1.120336045672706,2.002027334245163e-07,1.120418704361301,2.002027334245163e-07,1.119871655786336,2.002027334245163e-07,1.121474643468439
2.00219780258787e-07,1.49394053779905e-10,2.00219780258787e-07,-3.564902427927106e-11,2.00219780258787e-07,1.969254845236396e-11,2.00219780258787e-07,1.943692606964683e-11,2.00219780258787e-07,1.931457079499281e-11,2.00219780258787e-07,2.021558218531771e-11,2.00219780258787e-07,-5.566470698897162e-11,2.00219780258787e-07,1.547510187722781e-08,2.00219780258787e-07,5.747572217718589e-09,2.00219780258787e-07,0.7468220804846515,2.00219780258787e-07,1.099999976032651,2.00219780258787e-07,1.099999975801936,2.00219780258787e-07,1.099999975734446,2.00219780258787e-07,1.099999975444203,2.00219780258787e-07,1.125033766706893,2.00219780258787e-07,1.124841069045206,2.00219780258787e-07,1.123663215195142,2.00219780258787e-07,1.124783912223306
2.002385439424588e-07,-1.394389348130845e-10,2.002385439424588e-07,-7.578183576939684e-11,2.002385439424588e-07,-1.804377473146818e-11,2.002385439424588e-07,-1.80241359101221e-11,2.002385439424588e-07,-1.812739371010658e-11,2.002385439424588e-07,-1.664344067387259e-11,2.002385439424588e-07,-1.404972748635884e-10,2.002385439424588e-07,7.776405598866395e-09,2.002385439424588e-07,3.037141707999616e-09,2.002385439424588e-07,0.7532633854769535,2.002385439424588e-07,1.099999984991992,2.002385439424588e-07,1.099999984767829,2.002385439424588e-07,1.099999984724095,2.002385439424588e-07,1.099999984460571,2.002385439424588e-07,1.128172766437687,2.002385439424588e-07,1.127640953157498,2.002385439424588e-07,1.125892409365535,2.002385439424588e-07,1.126599307822726
2.002638778080108e-07,1.44792394356744e-10,2.002638778080108e-07,-1.28774210463674e-11,2.002638778080108e-07,1.968666340369783e-11,2.002638778080108e-07,1.918751612191463e-11,2.002638778080108e-07,1.916765208023452e-11,2.002638778080108e-07,2.007783304336306e-11,2.002638778080108e-07,-3.436801168398021e-11,2.002638778080108e-07,2.737401245201857e-09,2.002638778080108e-07,1.232581285952048e-09,2.002638778080108e-07,0.7580350785183049,2.002638778080108e-07,1.099999991722494,2.002638778080108e-07,1.09999999147427,2.002638778080108e-07,1.099999991514192,2.002638778080108e-07,1.099999991264102,2.002638778080108e-07,1.130177448223522,2.002638778080108e-07,1.12941065636013,2.002638778080108e-07,1.127260863946975,2.002638778080108e-07,1.127631576498979
2.002855835506332e-07,-1.347741014005014e-10,2.002855835506332e-07,-5.636947470184022e-11,2.002855835506332e-07,-1.794626869570134e-11,2.002855835506332e-07,-1.781280825172641e-11,2.002855835506332e-07,-1.78810560091938e-11,2.002855835506332e-07,-1.716804067988719e-11,2.002855835506332e-07,-6.650749472849535e-11,2.002855835506332e-07,1.095686393450085e-09,2.002855835506332e-07,4.946408368007565e-10,2.002855835506332e-07,0.7600358544235462,2.002855835506332e-07,1.099999995343604,2.002855835506332e-07,1.09999999515092,2.002855835506332e-07,1.099999995175298,2.002855835506332e-07,1.099999994965366,2.002855835506332e-07,1.130826166505733,2.002855835506332e-07,1.130011225312669,2.002855835506332e-07,1.127703558974494,2.002855835506332e-07,1.12793954955266
2.003130331860708e-07,1.404366903738111e-10,2.003130331860708e-07,-3.518581857458477e-13,2.003130331860708e-07,1.948954077905455e-11,2.003130331860708e-07,1.919304839475082e-11,2.003130331860708e-07,1.919041146401139e-11,2.003130331860708e-07,1.936900368916254e-11,2.003130331860708e-07,2.902673333305211e-11,2.003130331860708e-07,3.520619471774613e-10,2.003130331860708e-07,2.317038189298779e-10,2.003130331860708e-07,0.7612533231273007,2.003130331860708e-07,1.099999997394933,2.003130331860708e-07,1.099999997215315,2.003130331860708e-07,1.099999997276878,2.003130331860708e-07,1.099999997102934,2.003130331860708e-07,1.131097806715472,2.003130331860708e-07,1.130294834779566,2.003130331860708e-07,1.127906230632062,2.003130331860708e-07,1.128063690376989
2.003480243802801e-07,-1.316024407346371e-10,2.003480243802801e-07,-4.406066446502451e-11,2.003480243802801e-07,-1.784899044096724e-11,2.003480243802801e-07,-1.757265939945644e-11,2.003480243802801e-07,-1.764439645291003e-11,2.003480243802801e-07,-1.731368207150394e-11,2.003480243802801e-07,-2.571236791875368e-11,2.003480243802801e-07,6.417109453052415e-11,2.003480243802801e-07,2.64010149527819e-11,2.003480243802801e-07,0.761818368519842,2.003480243802801e-07,1.099999999068131,2.003480243802801e-07,1.099999998970521,2.003480243802801e-07,1.099999998987065,2.003480243802801e-07,1.099999998879519,2.003480243802801e-07,1.131120557788443,2.003480243802801e-07,1.130361982750139,2.003480243802801e-07,1.127960592498187,2.003480243802801e-07,1.128062952308638
2.004012068821414e-07,1.380510286759727e-10,2.004012068821414e-07,9.767038471440869e-12,2.004012068821414e-07,1.938850160824775e-11,2.004012068821414e-07,1.911554194844873e-11,2.004012068821414e-07,1.914800294908853e-11,2.004012068821414e-07,1.905041729699442e-11,2.004012068821414e-07,4.384841599840279e-11,2.004012068821414e-07,6.458734371275059e-12,2.004012068821414e-07,6.115829176010969e-11,2.004012068821414e-07,0.7619717615375374,2.004012068821414e-07,1.099999999559669,2.004012068821414e-07,1.099999999489526,2.004012068821414e-07,1.099999999526486,2.004012068821414e-07,1.099999999463312,2.004012068821414e-07,1.13098166591282,2.004012068821414e-07,1.130292094862067,2.004012068821414e-07,1.127937276458883,2.004012068821414e-07,1.127977893648251
2.004793713624241e-07,-1.300546364763477e-10,2.004793713624241e-07,-3.434191961431532e-11,2.004793713624241e-07,-1.779169489890263e-11,2.004793713624241e-07,-1.749853790267534e-11,2.004793713624241e-07,-1.755588700353097e-11,2.004793713624241e-07,-1.736686594939482e-11,2.004793713624241e-07,-2.380352287125912e-11,2.004793713624241e-07,-1.449495906155408e-11,2.004793713624241e-07,-1.676409240037407e-11,2.004793713624241e-07,0.7619114668023831,2.004793713624241e-07,1.100000000051912,2.004793713624241e-07,1.100000000052433,2.004793713624241e-07,1.100000000035288,2.004793713624241e-07,1.100000000028192,2.004793713624241e-07,1.130711462820346,2.004793713624241e-07,1.130110350199539,2.004793713624241e-07,1.127858726425896,2.004793713624241e-07,1.127819482093369
2.006157502336505e-07,1.370807274573019e-10,2.006157502336505e-07,1.806317476433674e-11,2.006157502336505e-07,1.935143611446307e-11,2.006157502336505e-07,1.90723952606323e-11,2.006157502336505e-07,1.911704672389908e-11,2.006157502336505e-07,1.89556677206016e-11,2.006157502336505e-07,4.087595181809076e-11,2.006157502336505e-07,3.285391707768888e-13,2.006157502336505e-07,5.543422191261098e-11,2.006157502336505e-07,0.7618641261763607,2.006157502336505e-07,1.099999999823728,2.006157502336505e-07,1.09999999981081,2.006157502336505e-07,1.099999999826205,2.006157502336505e-07,1.099999999822168,2.006157502336505e-07,1.130223931486541,2.006157502336505e-07,1.129767261627849,2.006157502336505e-07,1.127712343703953,2.006157502336505e-07,1.12753807266971
2.00840556362606e-07,-1.294853063331555e-10,2.00840556362606e-07,-2.704082420548519e-11,2.00840556362606e-07,-1.776997135530718e-11,2.00840556362606e-07,-1.747853064217008e-11,2.00840556362606e-07,-1.753096046413663e-11,2.00840556362606e-07,-1.736114399260199e-11,2.00840556362606e-07,-2.630309974981042e-11,2.00840556362606e-07,-1.38459096183324e-11,2.00840556362606e-07,-2.058087933900337e-11,2.00840556362606e-07,0.7618711250255628,2.00840556362606e-07,1.10000000008368,2.00840556362606e-07,1.100000000098471,2.00840556362606e-07,1.100000000079786,2.00840556362606e-07,1.100000000086398,2.00840556362606e-07,1.129410565942895,2.00840556362606e-07,1.129177574943686,2.00840556362606e-07,1.1274638637264,2.00840556362606e-07,1.127062731457502
2.012297859948854e-07,1.367435558611332e-10,2.012297859948854e-07,2.31120292221472e-11,2.012297859948854e-07,1.933857076907077e-11,2.012297859948854e-07,1.905526669446843e-11,2.012297859948854e-07,1.910377485352514e-11,2.012297859948854e-07,1.893494815287146e-11,2.012297859948854e-07,3.856471411731956e-11,2.012297859948854e-07,1.49969012813536e-12,2.012297859948854e-07,5.108403075445115e-11,2.012297859948854e-07,0.7618678493843865,2.012297859948854e-07,1.099999999824099,2.012297859948854e-07,1.099999999809047,2.012297859948854e-07,1.099999999828096,2.012297859948854e-07,1.099999999821164,2.012297859948854e-07,1.127988071345573,2.012297859948854e-07,1.128108212344473,2.012297859948854e-07,1.127027649133096,2.012297859948854e-07,1.126198574748443
2.017773432982445e-07,-1.292734976249952e-10,2.017773432982445e-07,-2.351797446999917e-11,2.017773432982445e-07,-1.776192367413399e-11,2.017773432982445e-07,-1.747024938665295e-11,2.017773432982445e-07,-1.752183097366279e-11,2.017773432982445e-07,-1.735291153566759e-11,2.017773432982445e-07,-2.773873610842504e-11,2.017773432982445e-07,-1.186715718857985e-11,2.017773432982445e-07,-2.493252702171344e-11,2.017773432982445e-07,0.7618691393354572,2.017773432982445e-07,1.100000000083565,2.017773432982445e-07,1.10000000009869,2.017773432982445e-07,1.100000000079534,2.017773432982445e-07,1.10000000008656,2.017773432982445e-07,1.12597633572906,2.017773432982445e-07,1.126514183410632,2.017773432982445e-07,1.126363013119132,2.017773432982445e-07,1.124877646774256
2.026399793831889e-07,1.365994475129223e-10,2.026399793831889e-07,2.520626763281062e-11,2.026399793831889e-07,1.933311604383176e-11,2.026399793831889e-07,1.904923115151196e-11,2.026399793831889e-07,1.909868926285154e-11,2.026399793831889e-07,1.89288708520937e-11,2.026399793831889e-07,3.759153216983954e-11,2.026399793831889e-07,3.934164844361153e-12,2.026399793831889e-07,4.656347530567127e-11,2.026399793831889e-07,0.761866773586437,2.026399793831889e-07,1.099999999824175,2.026399793831889e-07,1.099999999809016,2.026399793831889e-07,1.099999999828219,2.026399793831889e-07,1.099999999821148,2.026399793831889e-07,1.12282777372429,2.026399793831889e-07,1.123870249739822,2.026399793831889e-07,1.125132521212198,2.026399793831889e-07,1.122565781400263
2.038915343369263e-07,-1.291792218348245e-10,2.038915343369263e-07,-2.217385105153442e-11,2.038915343369263e-07,-1.775834532468676e-11,2.038915343369263e-07,-1.746589665443841e-11,2.038915343369263e-07,-1.751727244390683e-11,2.038915343369263e-07,-1.734798186886926e-11,2.038915343369263e-07,-2.829978330570551e-11,2.038915343369263e-07,-8.746270114611491e-12,2.038915343369263e-07,-2.917219226679585e-11,2.038915343369263e-07,0.7618669531800072,2.038915343369263e-07,1.100000000083525,2.038915343369263e-07,1.100000000098691,2.038915343369263e-07,1.100000000079473,2.038915343369263e-07,1.100000000086556,2.038915343369263e-07,1.118411824619331,2.038915343369263e-07,1.119920367896722,2.038915343369263e-07,1.122811583574172,2.038915343369263e-07,1.118872768185611
2.058752549276154e-07,1.3653658246209e-10,2.058752549276154e-07,2.595260656404475e-11,2.058752549276154e-07,1.933073933421891e-11,2.058752549276154e-07,1.904701255763476e-11,2.058752549276154e-07,1.909705782805483e-11,2.058752549276154e-07,1.892703566346968e-11,2.058752549276154e-07,3.728243966771228e-11,2.058752549276154e-07,6.839549135464595e-12,2.058752549276154e-07,4.292821064545141e-11,2.058752549276154e-07,0.7618642337328551,2.058752549276154e-07,1.099999999824213,2.058752549276154e-07,1.099999999809036,2.058752549276154e-07,1.09999999982827,2.058752549276154e-07,1.099999999821171,2.058752549276154e-07,1.111941849316186,2.058752549276154e-07,1.113793491091498,2.058752549276154e-07,1.117927682170601,2.058752549276154e-07,1.112851423504575
2.088427406528011e-07,-1.291388827082449e-10,2.088427406528011e-07,-2.172845926814013e-11,2.088427406528011e-07,-1.775680942363045e-11,2.088427406528011e-07,-1.746382072918179e-11,2.088427406528011e-07,-1.751474691688448e-11,2.088427406528011e-07,-1.734529885924512e-11,2.088427406528011e-07,-2.844911794305894e-11,2.088427406528011e-07,-7.110771252678845e-12,2.088427406528011e-07,-3.225522276289772e-11,2.088427406528011e-07,0.7618636809273449,2.088427406528011e-07,1.100000000083516,2.088427406528011e-07,1.100000000098692,2.088427406528011e-07,1.100000000079455,2.088427406528011e-07,1.100000000086556,2.088427406528011e-07,1.103500803297423,2.088427406528011e-07,1.105394902112777,2.088427406528011e-07,1.109753337703332,2.088427406528011e-07,1.104502670042769
2.123352943304101e-07,1.365065829765516e-10,2.123352943304101e-07,2.614904446253891e-11,2.123352943304101e-07,1.932960277567104e-11,2.123352943304101e-07,1.90456669774808e-11,2.123352943304101e-07,1.909621872039199e-11,2.123352943304101e-07,1.892611987147565e-11,2.123352943304101e-07,3.723237426357841e-11,2.123352943304101e-07,7.264480735714144e-12,2.123352943304101e-07,4.074123297117871e-11,2.123352943304101e-07,0.7618610251667916,2.123352943304101e-07,1.099999999824235,2.123352943304101e-07,1.099999999809053,2.123352943304101e-07,1.099999999828297,2.123352943304101e-07,1.09999999982119,2.123352943304101e-07,1.095154541286113,2.123352943304101e-07,1.096795602526677,2.123352943304101e-07,1.100813992653664,2.123352943304101e-07,1.096026891292303
2.169672605045206e-07,-1.291148037345886e-10,2.169672605045206e-07,-2.16694614097143e-11,2.169672605045206e-07,-1.775589287931656e-11,2.169672605045206e-07,-1.746359788107388e-11,2.169672605045206e-07,-1.751429677055136e-11,2.169672605045206e-07,-1.734467144638926e-11,2.169672605045206e-07,-2.843493776496593e-11,2.169672605045206e-07,-6.978965367826838e-12,2.169672605045206e-07,-3.363433066971639e-11,2.169672605045206e-07,0.7618605436056549,2.169672605045206e-07,1.100000000083509,2.169672605045206e-07,1.100000000098691,2.169672605045206e-07,1.100000000079445,2.169672605045206e-07,1.100000000086553,2.169672605045206e-07,1.085971113682386,2.169672605045206e-07,1.087230481937518,2.169672605045206e-07,1.090721571562136,2.169672605045206e-07,1.086632834508452
