/A0 (Design_Point=1) X,/A0 (Design_Point=1) Y,/A1 (Design_Point=1) X,/A1 (Design_Point=1) Y,/Data_In_1 (Design_Point=1) X,/Data_In_1 (Design_Point=1) Y,/Data_In_2 (Design_Point=1) X,/Data_In_2 (Design_Point=1) Y,/Data_In_3 (Design_Point=1) X,/Data_In_3 (Design_Point=1) Y,/Data_In_4 (Design_Point=1) X,/Data_In_4 (Design_Point=1) Y,/EN (Design_Point=1) X,/EN (Design_Point=1) Y,/SAE (Design_Point=1) X,/SAE (Design_Point=1) Y,/WE (Design_Point=1) X,/WE (Design_Point=1) Y,/OA_Charge (Design_Point=1) X,/OA_Charge (Design_Point=1) Y,/IA_AnalogR1 (Design_Point=1) X,/IA_AnalogR1 (Design_Point=1) Y,/IA_AnalogR2 (Design_Point=1) X,/IA_AnalogR2 (Design_Point=1) Y,/IA_AnalogR3 (Design_Point=1) X,/IA_AnalogR3 (Design_Point=1) Y,/IA_AnalogR4 (Design_Point=1) X,/IA_AnalogR4 (Design_Point=1) Y,/Read_Out_1 (Design_Point=1) X,/Read_Out_1 (Design_Point=1) Y,/Read_Out_2 (Design_Point=1) X,/Read_Out_2 (Design_Point=1) Y,/Read_Out_3 (Design_Point=1) X,/Read_Out_3 (Design_Point=1) Y,/Read_Out_4 (Design_Point=1) X,/Read_Out_4 (Design_Point=1) Y
2.00069124379183e-07,0.3396318462410107,2.00069124379183e-07,0.339631848457821,2.00069124379183e-07,0.3396318355328101,2.00069124379183e-07,0.3396318355328098,2.00069124379183e-07,0.3396318355328101,2.00069124379183e-07,0.3396318355328103,2.00069124379183e-07,0.3396318542597044,2.00069124379183e-07,-1.032107135124119e-10,2.00069124379183e-07,0.3396318532258513,2.00069124379183e-07,0.3328689554740061,2.00069124379183e-07,0.7603679406538069,2.00069124379183e-07,0.7603679406582875,2.00069124379183e-07,0.760367940660497,2.00069124379183e-07,0.7603679403279914,2.00069124379183e-07,1.099505719702272,2.00069124379183e-07,1.099506606435849,2.00069124379183e-07,1.099507068416057,2.00069124379183e-07,1.099507296470447
2.000759490136574e-07,0.2645608656327319,2.000759490136574e-07,0.2645608652595481,2.000759490136574e-07,0.2645608551792489,2.000759490136574e-07,0.2645608551792507,2.000759490136574e-07,0.2645608551792512,2.000759490136574e-07,0.2645608551792514,2.000759490136574e-07,0.2645608722162039,2.000759490136574e-07,-2.701623339232459e-10,2.000759490136574e-07,0.2645608728772743,2.000759490136574e-07,0.3798553344133747,2.000759490136574e-07,0.8354389146210718,2.000759490136574e-07,0.8354389146284005,2.000759490136574e-07,0.8354389146257284,2.000759490136574e-07,0.8354389143255925,2.000759490136574e-07,1.099389734916667,2.000759490136574e-07,1.099390722768525,2.000759490136574e-07,1.099391225623094,2.000759490136574e-07,1.099391479520374
2.000815483231051e-07,0.202968462015151,2.000815483231051e-07,0.2029684588922349,2.000815483231051e-07,0.2029684501990599,2.000815483231051e-07,0.2029684501990596,2.000815483231051e-07,0.20296845019906,2.000815483231051e-07,0.2029684501990602,2.000815483231051e-07,0.2029684688336292,2.000815483231051e-07,-5.560094274255704e-10,2.000815483231051e-07,0.2029684684866682,2.000815483231051e-07,0.4193195704140132,2.000815483231051e-07,0.8970313112535107,2.000815483231051e-07,0.8970313112422001,2.000815483231051e-07,0.8970313112430464,2.000815483231051e-07,0.8970313110567072,2.000815483231051e-07,1.09915515238643,2.000815483231051e-07,1.099156171009645,2.000815483231051e-07,1.099156685556958,2.000815483231051e-07,1.099156944741029
2.000857224915366e-07,0.1570526090985841,2.000857224915366e-07,0.1570526023911098,2.000857224915366e-07,0.1570525968562857,2.000857224915366e-07,0.157052596856287,2.000857224915366e-07,0.1570525968562873,2.000857224915366e-07,0.1570525968562874,2.000857224915366e-07,0.1570526137479137,2.000857224915366e-07,-6.194515695655618e-10,2.000857224915366e-07,0.1570525752933169,2.000857224915366e-07,0.4493135262938192,2.000857224915366e-07,0.9429471612100305,2.000857224915366e-07,0.9429471612030262,2.000857224915366e-07,0.9429471611989746,2.000857224915366e-07,0.9429471618389035,2.000857224915366e-07,1.098901690423008,2.000857224915366e-07,1.098902695680641,2.000857224915366e-07,1.098903210711394,2.000857224915366e-07,1.098903476248942
2.000888268466336e-07,0.1229047027818784,2.000888268466336e-07,0.122904695119193,2.000888268466336e-07,0.1229046907969374,2.000888268466336e-07,0.1229046907969363,2.000888268466336e-07,0.1229046907969362,2.000888268466336e-07,0.1229046907969362,2.000888268466336e-07,0.1229047080775336,2.000888268466336e-07,-6.110841904995825e-10,2.000888268466336e-07,0.1229046722639106,2.000888268466336e-07,0.471996774865877,2.000888268466336e-07,0.977095061753552,2.000888268466336e-07,0.9770950617368411,2.000888268466336e-07,0.9770950617443926,2.000888268466336e-07,0.9770950631449331,2.000888268466336e-07,1.098699947155431,2.000888268466336e-07,1.098700918647164,2.000888268466336e-07,1.098701419939468,2.000888268466336e-07,1.098701678852085
2.000906005604181e-07,0.1033938504635245,2.000906005604181e-07,0.1033938430496661,2.000906005604181e-07,0.1033938388077315,2.000906005604181e-07,0.1033938388077318,2.000906005604181e-07,0.1033938388077315,2.000906005604181e-07,0.1033938388077313,2.000906005604181e-07,0.1033938546828416,2.000906005604181e-07,-5.322101558575349e-10,2.000906005604181e-07,0.1033938482541825,2.000906005604181e-07,0.4851181971524585,2.000906005604181e-07,0.9966059128977905,2.000906005604181e-07,0.9966059129000822,2.000906005604181e-07,0.9966059128978623,2.000906005604181e-07,0.9966059151030686,2.000906005604181e-07,1.098591274750009,2.000906005604181e-07,1.09859222695815,2.000906005604181e-07,1.098592716152114,2.000906005604181e-07,1.098592968655808
2.000924170191349e-07,0.08341280445452537,2.000924170191349e-07,0.08341279824707162,2.000924170191349e-07,0.08341279303435037,2.000924170191349e-07,0.08341279303434906,2.000924170191349e-07,0.08341279303434884,2.000924170191349e-07,0.08341279303434876,2.000924170191349e-07,0.08341280985746145,2.000924170191349e-07,-3.954817323064061e-10,2.000924170191349e-07,0.08341280295784254,2.000924170191349e-07,0.4986958850065405,2.000924170191349e-07,1.016586954291449,2.000924170191349e-07,1.01658695428239,2.000924170191349e-07,1.016586954288634,2.000924170191349e-07,1.016586956709271,2.000924170191349e-07,1.098508410927013,2.000924170191349e-07,1.098509345542377,2.000924170191349e-07,1.098509824783581,2.000924170191349e-07,1.098510072426812
2.000944987598521e-07,0.06051365574383535,2.000944987598521e-07,0.06051365009917844,2.000944987598521e-07,0.06051364478559074,2.000944987598521e-07,0.06051364478559108,2.000944987598521e-07,0.0605136447855908,2.000944987598521e-07,0.06051364478559062,2.000944987598521e-07,0.06051366025029067,2.000944987598521e-07,-5.246534705764487e-11,2.000944987598521e-07,0.06051366672067796,2.000944987598521e-07,0.5144437602610712,2.000944987598521e-07,1.039486100757256,2.000944987598521e-07,1.039486100765421,2.000944987598521e-07,1.039486100758104,2.000944987598521e-07,1.03948610318273,2.000944987598521e-07,1.098498881547459,2.000944987598521e-07,1.098499801149032,2.000944987598521e-07,1.098500272821422,2.000944987598521e-07,1.098500516638127
2.00096574617486e-07,0.03767922168042929,2.00096574617486e-07,0.03767921721292083,2.00096574617486e-07,0.03767921096453496,2.00096574617486e-07,0.03767921096453422,2.00096574617486e-07,0.03767921096453428,2.00096574617486e-07,0.03767921096453435,2.00096574617486e-07,0.03767922735179961,2.00096574617486e-07,3.363040380049579e-10,2.00096574617486e-07,0.03767922777026894,2.00096574617486e-07,0.5303725784738134,2.00096574617486e-07,1.062320529170475,2.00096574617486e-07,1.062320529165162,2.00096574617486e-07,1.062320529166922,2.00096574617486e-07,1.062320531064954,2.00096574617486e-07,1.098623761765869,2.00096574617486e-07,1.098624672133737,2.00096574617486e-07,1.098625139163099,2.00096574617486e-07,1.098625380537131
2.00098287308743e-07,0.01883961716600577,2.00098287308743e-07,0.01883961275851101,2.00098287308743e-07,0.01883960683734923,2.00098287308743e-07,0.01883960683734958,2.00098287308743e-07,0.0188396068373493,2.00098287308743e-07,0.01883960683734913,2.00098287308743e-07,0.01883962189938193,2.00098287308743e-07,7.289041129693438e-10,2.00098287308743e-07,0.01883963307124508,2.00098287308743e-07,0.5437033684806751,2.00098287308743e-07,1.08116013198209,2.00098287308743e-07,1.081160131991858,2.00098287308743e-07,1.081160131982216,2.00098287308743e-07,1.081160133720513,2.00098287308743e-07,1.098845563672581,2.00098287308743e-07,1.098846474274293,2.00098287308743e-07,1.098846941367732,2.00098287308743e-07,1.098847182767647
2.001e-07,1.341032949051294e-08,2.001e-07,9.720444748733013e-09,2.001e-07,3.212457202835082e-09,2.001e-07,3.212456588187832e-09,2.001e-07,3.212456723533747e-09,2.001e-07,3.212456814038802e-09,2.001e-07,1.924721479674981e-08,2.001e-07,1.072581234199083e-09,2.001e-07,2.363477177722193e-08,2.001e-07,0.5572124046828018,2.001e-07,1.099999729976645,2.001e-07,1.099999729971917,2.001e-07,1.099999729975355,2.001e-07,1.099999731170184,2.001e-07,1.099179331826434,2.001e-07,1.099180240839498,2.001e-07,1.099180707041352,2.001e-07,1.099180903795199
2.00103425382514e-07,1.617805091280733e-09,2.00103425382514e-07,4.365158443042638e-10,2.00103425382514e-07,2.269788454412058e-10,2.00103425382514e-07,2.26978762174479e-10,2.00103425382514e-07,2.269787205411156e-10,2.00103425382514e-07,2.269786997244339e-10,2.00103425382514e-07,1.645213805467893e-09,2.00103425382514e-07,1.753962415889403e-09,2.00103425382514e-07,1.157724472539146e-08,2.00103425382514e-07,0.5823439946608888,2.00103425382514e-07,1.099999763637174,2.00103425382514e-07,1.09999976363855,2.00103425382514e-07,1.099999763636913,2.00103425382514e-07,1.099999764301917,2.00103425382514e-07,1.10037721700596,2.00103425382514e-07,1.100378114887586,2.00103425382514e-07,1.100378575050953,2.00103425382514e-07,1.100378769750549
2.001067478134539e-07,8.492446093672498e-10,2.001067478134539e-07,2.469564403229222e-11,2.001067478134539e-07,9.432490285376035e-11,2.001067478134539e-07,9.432482792600297e-11,2.001067478134539e-07,9.432478305941263e-11,2.001067478134539e-07,9.432476577878659e-11,2.001067478134539e-07,9.71669168305937e-10,2.001067478134539e-07,2.28871246036177e-09,2.001067478134539e-07,1.346040229154037e-08,2.001067478134539e-07,0.6058378767633219,2.001067478134539e-07,1.099999780258507,2.001067478134539e-07,1.099999780260436,2.001067478134539e-07,1.099999780259311,2.001067478134539e-07,1.099999780523665,2.001067478134539e-07,1.101766182493631,2.001067478134539e-07,1.101767058919169,2.001067478134539e-07,1.101767508600328,2.001067478134539e-07,1.101767698905898
2.001103123949662e-07,5.192040789646175e-10,2.001103123949662e-07,-1.348980470004473e-10,2.001103123949662e-07,5.113198718328874e-11,2.001103123949662e-07,5.113198746583892e-11,2.001103123949662e-07,5.113199059098054e-11,2.001103123949662e-07,5.113198760902208e-11,2.001103123949662e-07,6.353689389321566e-10,2.001103123949662e-07,2.593845262288699e-09,2.001103123949662e-07,1.492914923254862e-08,2.001103123949662e-07,0.6290758481220832,2.001103123949662e-07,1.099999797249084,2.001103123949662e-07,1.099999797250395,2.001103123949662e-07,1.099999797250082,2.001103123949662e-07,1.099999797275478,2.001103123949662e-07,1.103664214686009,2.001103123949662e-07,1.103665067899362,2.001103123949662e-07,1.103665506218501,2.001103123949662e-07,1.103665692077505
2.001168327095182e-07,1.157817601552617e-10,2.001168327095182e-07,-3.224782553984322e-10,2.001168327095182e-07,1.142852347660186e-13,2.001168327095182e-07,1.142233694467418e-13,2.001168327095182e-07,1.141871357196786e-13,2.001168327095182e-07,1.141734799263126e-13,2.001168327095182e-07,2.759119727336537e-10,2.001168327095182e-07,2.912567386229526e-09,2.001168327095182e-07,1.570343027062542e-08,2.001168327095182e-07,0.6666861877271139,2.001168327095182e-07,1.099999824696232,2.001168327095182e-07,1.099999824696823,2.001168327095182e-07,1.09999982469689,2.001168327095182e-07,1.099999824527541,2.001168327095182e-07,1.107973758569622,2.001168327095182e-07,1.107974528258081,2.001168327095182e-07,1.107974923140949,2.001168327095182e-07,1.107975093064172
2.001247898209038e-07,1.168857089873407e-10,2.001247898209038e-07,-1.794136614050091e-10,2.001247898209038e-07,1.12303498503671e-11,2.001247898209038e-07,1.123040595864554e-11,2.001247898209038e-07,1.123043876902798e-11,2.001247898209038e-07,1.123045073697279e-11,2.001247898209038e-07,1.216629404755554e-10,2.001247898209038e-07,2.756999011618179e-09,2.001247898209038e-07,1.308202511887804e-08,2.001247898209038e-07,0.7046553912625724,2.001247898209038e-07,1.099999855527848,2.001247898209038e-07,1.099999855528269,2.001247898209038e-07,1.099999855528426,2.001247898209038e-07,1.099999855325048,2.001247898209038e-07,1.113664257117781,2.001247898209038e-07,1.113664804842464,2.001247898209038e-07,1.113665086926769,2.001247898209038e-07,1.11366520846143
2.001317173505297e-07,-4.969849490910666e-11,2.001317173505297e-07,-2.938638437621176e-10,2.001317173505297e-07,-8.603228634699012e-12,2.001317173505297e-07,-8.603307056026566e-12,2.001317173505297e-07,-8.603351507618657e-12,2.001317173505297e-07,-8.603368467797792e-12,2.001317173505297e-07,1.043320157470533e-10,2.001317173505297e-07,1.38095805305617e-09,2.001317173505297e-07,6.299726944278665e-09,2.001317173505297e-07,0.7312780247052996,2.001317173505297e-07,1.099999878706847,2.001317173505297e-07,1.099999878707122,2.001317173505297e-07,1.099999878707214,2.001317173505297e-07,1.099999878480759,2.001317173505297e-07,1.116857757806723,2.001317173505297e-07,1.116857974811374,2.001317173505297e-07,1.11685808669584,2.001317173505297e-07,1.11685813504441
2.001376437498944e-07,7.590433883852803e-11,2.001376437498944e-07,-9.910188827642429e-11,2.001376437498944e-07,1.031419151737398e-11,2.001376437498944e-07,1.031429850242235e-11,2.001376437498944e-07,1.031435747544757e-11,2.001376437498944e-07,1.031438150166866e-11,2.001376437498944e-07,5.38992667347468e-11,2.001376437498944e-07,8.109318140154453e-10,2.001376437498944e-07,3.714584871579716e-09,2.001376437498944e-07,0.749945518919211,2.001376437498944e-07,1.099999896819664,2.001376437498944e-07,1.099999896819865,2.001376437498944e-07,1.099999896820024,2.001376437498944e-07,1.09999989662326,2.001376437498944e-07,1.117994353373955,2.001376437498944e-07,1.117994428677777,2.001376437498944e-07,1.117994467568068,2.001376437498944e-07,1.117994483997039
2.001440615453745e-07,-6.1036573806886e-11,2.001440615453745e-07,-2.253191165409242e-10,2.001440615453745e-07,-8.710306223897345e-12,2.001440615453745e-07,-8.710387187569781e-12,2.001440615453745e-07,-8.71043288569693e-12,2.001440615453745e-07,-8.71045060153469e-12,2.001440615453745e-07,1.081056387626449e-10,2.001440615453745e-07,2.820402949677939e-10,2.001440615453745e-07,1.471529358337765e-09,2.001440615453745e-07,0.7665036231673656,2.001440615453745e-07,1.099999913428994,2.001440615453745e-07,1.099999913429208,2.001440615453745e-07,1.099999913429253,2.001440615453745e-07,1.099999913221077,2.001440615453745e-07,1.118548122469835,2.001440615453745e-07,1.11854813792851,2.001440615453745e-07,1.118548145800902,2.001440615453745e-07,1.118548148930569
2.001507403543132e-07,7.060104275456758e-11,2.001507403543132e-07,-4.529488227389617e-11,2.001507403543132e-07,1.030335724026515e-11,2.001507403543132e-07,1.03034197015804e-11,2.001507403543132e-07,1.030345595131183e-11,2.001507403543132e-07,1.030346882351645e-11,2.001507403543132e-07,3.900684032779712e-11,2.001507403543132e-07,2.186375403228022e-10,2.001507403543132e-07,1.229920563353476e-09,2.001507403543132e-07,0.7803262464093104,2.001507403543132e-07,1.099999928723178,2.001507403543132e-07,1.099999928723377,2.001507403543132e-07,1.099999928723516,2.001507403543132e-07,1.09999992855799,2.001507403543132e-07,1.118808051467431,2.001507403543132e-07,1.118808041611119,2.001507403543132e-07,1.118808035194773,2.001507403543132e-07,1.118808032118706
2.001601487610962e-07,-6.316983680999634e-11,2.001601487610962e-07,-1.749635178963764e-10,2.001601487610962e-07,-8.678429438350275e-12,2.001601487610962e-07,-8.678484018289419e-12,2.001601487610962e-07,-8.678516178710504e-12,2.001601487610962e-07,-8.678527116280828e-12,2.001601487610962e-07,9.047670786813241e-11,2.001601487610962e-07,-9.960114402671399e-12,2.001601487610962e-07,2.266652698414162e-10,2.001601487610962e-07,0.7950947886867965,2.001601487610962e-07,1.099999945692242,2.001601487610962e-07,1.099999945692419,2.001601487610962e-07,1.099999945692439,2.001601487610962e-07,1.09999994552331,2.001601487610962e-07,1.118961874529202,2.001601487610962e-07,1.118961851292487,2.001601487610962e-07,1.118961838213907,2.001601487610962e-07,1.118961831971866
2.001735836172766e-07,7.035995201450593e-11,2.001735836172766e-07,3.513450581998835e-12,2.001735836172766e-07,1.03192862900764e-11,2.001735836172766e-07,1.031934339579226e-11,2.001735836172766e-07,1.031937684261371e-11,2.001735836172766e-07,1.031938840870239e-11,2.001735836172766e-07,1.508924740967902e-11,2.001735836172766e-07,7.043781771105318e-11,2.001735836172766e-07,5.608050767813791e-10,2.001735836172766e-07,0.8091588637239457,2.001735836172766e-07,1.099999963954551,2.001735836172766e-07,1.099999963954695,2.001735836172766e-07,1.099999963954797,2.001735836172766e-07,1.099999963840247,2.001735836172766e-07,1.119028069960574,2.001735836172766e-07,1.119028031523416,2.001735836172766e-07,1.11902801062157,2.001735836172766e-07,1.119028000534708
2.001936162845012e-07,-6.301555102771404e-11,2.001936162845012e-07,-1.295970880295879e-10,2.001936162845012e-07,-8.680610344306158e-12,2.001936162845012e-07,-8.680671474962034e-12,2.001936162845012e-07,-8.680706969085705e-12,2.001936162845012e-07,-8.680719544771853e-12,2.001936162845012e-07,6.115816376379166e-11,2.001936162845012e-07,-6.57327325199233e-11,2.001936162845012e-07,-9.994847423509455e-11,2.001936162845012e-07,0.8203890850769781,2.001936162845012e-07,1.099999980530295,2.001936162845012e-07,1.099999980530381,2.001936162845012e-07,1.099999980530374,2.001936162845012e-07,1.099999980433993,2.001936162845012e-07,1.119039878309788,2.001936162845012e-07,1.119039849007939,2.001936162845012e-07,1.119039833724873,2.001936162845012e-07,1.119039826874961
2.002172220873621e-07,7.047919957860729e-11,2.002172220873621e-07,3.957678670590326e-11,2.002172220873621e-07,1.031485581223605e-11,2.002172220873621e-07,1.031491690270998e-11,2.002172220873621e-07,1.031495237026774e-11,2.002172220873621e-07,1.031496493019745e-11,2.002172220873621e-07,-5.5092709006384e-12,2.002172220873621e-07,5.045776516620472e-11,2.002172220873621e-07,3.971407515986038e-10,2.002172220873621e-07,0.8256681540973181,2.002172220873621e-07,1.099999990711162,2.002172220873621e-07,1.099999990711237,2.002172220873621e-07,1.0999999907113,2.002172220873621e-07,1.099999990669359,2.002172220873621e-07,1.119016550043959,2.002172220873621e-07,1.119016520558813,2.002172220873621e-07,1.119016505174482,2.002172220873621e-07,1.119016498405198
2.002476351805916e-07,-6.304696796700755e-11,2.002476351805916e-07,-1.044770341963579e-10,2.002476351805916e-07,-8.681771701753889e-12,2.002476351805916e-07,-8.68183213831857e-12,2.002476351805916e-07,-8.681867270882478e-12,2.002476351805916e-07,-8.681879665744899e-12,2.002476351805916e-07,5.007539891243906e-11,2.002476351805916e-07,-6.926047554519745e-11,2.002476351805916e-07,-1.750951477620747e-10,2.002476351805916e-07,0.8274414995189902,2.002476351805916e-07,1.099999996108971,2.002476351805916e-07,1.099999996108993,2.002476351805916e-07,1.099999996108963,2.002476351805916e-07,1.099999996070384,2.002476351805916e-07,1.118977232908658,2.002476351805916e-07,1.118977199752045,2.002476351805916e-07,1.118977183382735,2.002476351805916e-07,1.118977175993262
2.002927165316827e-07,7.051631771925328e-11,2.002927165316827e-07,5.922311539899269e-11,2.002927165316827e-07,1.031447234386192e-11,2.002927165316827e-07,1.031453186789188e-11,2.002927165316827e-07,1.031456653358376e-11,2.002927165316827e-07,1.031457869882083e-11,2.002927165316827e-07,-1.264210621694206e-11,2.002927165316827e-07,5.016526169693308e-11,2.002927165316827e-07,3.525801144918973e-10,2.002927165316827e-07,0.8273238396148287,2.002927165316827e-07,1.099999999030881,2.002927165316827e-07,1.09999999903091,2.002927165316827e-07,1.099999999030952,2.002927165316827e-07,1.09999999903232,2.002927165316827e-07,1.118915983820615,2.002927165316827e-07,1.118915955707727,2.002927165316827e-07,1.118915941108832,2.002927165316827e-07,1.118915935029265
2.003581783292485e-07,-6.309753379369439e-11,2.003581783292485e-07,-8.91413231907941e-11,2.003581783292485e-07,-8.684121246118528e-12,2.003581783292485e-07,-8.68418031315503e-12,2.003581783292485e-07,-8.684214744556403e-12,2.003581783292485e-07,-8.684226794962987e-12,2.003581783292485e-07,4.35825758247079e-11,2.003581783292485e-07,-6.909407956453694e-11,2.003581783292485e-07,-2.198641938142228e-10,2.003581783292485e-07,0.8267327116193237,2.003581783292485e-07,1.099999999694,2.003581783292485e-07,1.09999999969399,2.003581783292485e-07,1.099999999693951,2.003581783292485e-07,1.099999999681004,2.003581783292485e-07,1.118824460654559,2.003581783292485e-07,1.11882443107644,2.003581783292485e-07,1.118824416217626,2.003581783292485e-07,1.118824409463787
2.004457747664834e-07,7.052709433431653e-11,2.004457747664834e-07,7.006570223885539e-11,2.004457747664834e-07,1.031620979248228e-11,2.004457747664834e-07,1.031626857850182e-11,2.004457747664834e-07,1.031630286588949e-11,2.004457747664834e-07,1.03163148458371e-11,2.004457747664834e-07,-1.786348990148862e-11,2.004457747664834e-07,5.077038008930253e-11,2.004457747664834e-07,3.188916957909308e-10,2.004457747664834e-07,0.826533440441403,2.004457747664834e-07,1.100000000003885,2.004457747664834e-07,1.1000000000039,2.004457747664834e-07,1.100000000003938,2.004457747664834e-07,1.100000000014842,2.004457747664834e-07,1.118697708712697,2.004457747664834e-07,1.118697679967967,2.004457747664834e-07,1.118697665068255,2.004457747664834e-07,1.118697658575398
2.005732830310179e-07,-6.310165871728262e-11,2.005732830310179e-07,-8.140675597713584e-11,2.005732830310179e-07,-8.685946986271139e-12,2.005732830310179e-07,-8.686005637014632e-12,2.005732830310179e-07,-8.686039855015601e-12,2.005732830310179e-07,-8.68605180106506e-12,2.005732830310179e-07,3.961890674109904e-11,2.005732830310179e-07,-6.818273954049183e-11,2.005732830310179e-07,-2.46566597892018e-10,2.005732830310179e-07,0.8265288868342476,2.005732830310179e-07,1.099999999878838,2.005732830310179e-07,1.099999999878824,2.005732830310179e-07,1.099999999878785,2.005732830310179e-07,1.099999999867663,2.005732830310179e-07,1.118506566622449,2.005732830310179e-07,1.118506535764894,2.005732830310179e-07,1.118506520007035,2.005732830310179e-07,1.118506512896306
2.007776722554118e-07,7.052184828185932e-11,2.007776722554118e-07,7.548329440318363e-11,2.007776722554118e-07,1.031736732776478e-11,2.007776722554118e-07,1.031742590623414e-11,2.007776722554118e-07,1.031746008718787e-11,2.007776722554118e-07,1.0317472015127e-11,2.007776722554118e-07,-2.143051713927365e-11,2.007776722554118e-07,5.217079079712562e-11,2.007776722554118e-07,2.988262577642757e-10,2.007776722554118e-07,0.8265305660385485,2.007776722554118e-07,1.100000000024207,2.007776722554118e-07,1.100000000024222,2.007776722554118e-07,1.10000000002426,2.007776722554118e-07,1.100000000035365,2.007776722554118e-07,1.118180969312573,2.007776722554118e-07,1.118180937262976,2.007776722554118e-07,1.118180920658467,2.007776722554118e-07,1.118180913346154
2.011394562248205e-07,-6.310038135008817e-11,2.011394562248205e-07,-7.720998809323225e-11,2.011394562248205e-07,-8.686723155441583e-12,2.011394562248205e-07,-8.686781697273843e-12,2.011394562248205e-07,-8.686815859456697e-12,2.011394562248205e-07,-8.686827778214327e-12,2.011394562248205e-07,3.653953121726302e-11,2.011394562248205e-07,-6.562783594192047e-11,2.011394562248205e-07,-2.637630726108405e-10,2.011394562248205e-07,0.8265301042839797,2.011394562248205e-07,1.099999999877708,2.011394562248205e-07,1.099999999877693,2.011394562248205e-07,1.099999999877655,2.011394562248205e-07,1.099999999866552,2.011394562248205e-07,1.117546513044595,2.011394562248205e-07,1.117546477002503,2.011394562248205e-07,1.11754645851989,2.011394562248205e-07,1.117546450194844
2.016998651533766e-07,7.051928842277811e-11,2.016998651533766e-07,7.831301783163536e-11,2.016998651533766e-07,1.031782355391731e-11,2.016998651533766e-07,1.03178820731802e-11,2.016998651533766e-07,1.031791622380507e-11,2.016998651533766e-07,1.03179281369054e-11,2.016998651533766e-07,-2.373307294759378e-11,2.016998651533766e-07,5.595565603613871e-11,2.016998651533766e-07,2.871108676735615e-10,2.016998651533766e-07,0.826530268149248,2.016998651533766e-07,1.100000000024573,2.016998651533766e-07,1.100000000024588,2.016998651533766e-07,1.100000000024627,2.016998651533766e-07,1.100000000035728,2.016998651533766e-07,1.11641932994841,2.016998651533766e-07,1.116419290121114,2.016998651533766e-07,1.116419269486666,2.016998651533766e-07,1.116419260333026
2.025040878985399e-07,-6.310009383414645e-11,2.025040878985399e-07,-7.552688087407845e-11,2.025040878985399e-07,-8.687038058351014e-12,2.025040878985399e-07,-8.687096562424397e-12,2.025040878985399e-07,-8.687130705272994e-12,2.025040878985399e-07,-8.687142614565127e-12,2.025040878985399e-07,3.50900563335739e-11,2.025040878985399e-07,-6.136044290591116e-11,2.025040878985399e-07,-2.708081912564221e-10,2.025040878985399e-07,0.8265301795743292,2.025040878985399e-07,1.099999999877538,2.025040878985399e-07,1.099999999877523,2.025040878985399e-07,1.099999999877485,2.025040878985399e-07,1.099999999866383,2.025040878985399e-07,1.1145673256327,2.025040878985399e-07,1.114567280507486,2.025040878985399e-07,1.114567257284562,2.025040878985399e-07,1.114567246818052
2.037352006960799e-07,7.051830228747281e-11,2.037352006960799e-07,7.926604365352676e-11,2.037352006960799e-07,1.031803768040038e-11,2.037352006960799e-07,1.031809617476955e-11,2.037352006960799e-07,1.031813031265096e-11,2.037352006960799e-07,1.03181422195101e-11,2.037352006960799e-07,-2.469477777213787e-11,2.037352006960799e-07,5.941261165498182e-11,2.037352006960799e-07,2.825558829614068e-10,2.037352006960799e-07,0.8265301737517772,2.037352006960799e-07,1.100000000024666,2.037352006960799e-07,1.100000000024681,2.037352006960799e-07,1.10000000002472,2.037352006960799e-07,1.100000000035821,2.037352006960799e-07,1.111489508982674,2.037352006960799e-07,1.111489462096983,2.037352006960799e-07,1.111489437767855,2.037352006960799e-07,1.111489426935042
2.055975241934369e-07,-6.309974628260136e-11,2.055975241934369e-07,-7.501457286625653e-11,2.055975241934369e-07,-8.687179675281389e-12,2.055975241934369e-07,-8.687238163330637e-12,2.055975241934369e-07,-8.687272297977741e-12,2.055975241934369e-07,-8.687284203252164e-12,2.055975241934369e-07,3.452780722094668e-11,2.055975241934369e-07,-5.948823080232476e-11,2.055975241934369e-07,-2.739181365542991e-10,2.055975241934369e-07,0.8265301358470468,2.055975241934369e-07,1.099999999877485,2.055975241934369e-07,1.09999999987747,2.055975241934369e-07,1.099999999877432,2.055975241934369e-07,1.099999999866331,2.055975241934369e-07,1.106846608114174,2.055975241934369e-07,1.10684656260591,2.055975241934369e-07,1.106846539144521,2.055975241934369e-07,1.106846528568193
2.085010582478369e-07,7.051783747703867e-11,2.085010582478369e-07,7.947329386234116e-11,2.085010582478369e-07,1.03181303586451e-11,2.085010582478369e-07,1.031818884267982e-11,2.085010582478369e-07,1.03182229752726e-11,2.085010582478369e-07,1.031823487954031e-11,2.085010582478369e-07,-2.502897084441668e-11,2.085010582478369e-07,5.984332118078965e-11,2.085010582478369e-07,2.805260457467556e-10,2.085010582478369e-07,0.8265300546312934,2.085010582478369e-07,1.100000000024698,2.085010582478369e-07,1.100000000024712,2.085010582478369e-07,1.100000000024751,2.085010582478369e-07,1.100000000035851,2.085010582478369e-07,1.100223029984581,2.085010582478369e-07,1.100222990753791,2.085010582478369e-07,1.10022297040904,2.085010582478369e-07,1.100222961352455
